id,title,source,pub_date,topic,hdbscan_cluster
5fc3999040ac13577e04513b6d144e4d,HUD ends FHA mortgages for illegal immigrants: 'Should benefit Americans who play by the rules',foxnews,2025-03-26 22:38:33,politics,0
b095269f20e0f5bf3fa3b30ca2682a22,"US-Canada border eyed as vulnerability by China, Russia, says Patel: 'The enemy adapts'",foxnews,2025-03-26 20:14:08,politics,0
f56618e647039035e02f273806a6c766,The loudest silence: Top Democrats remain mum amid violent attacks on Tesla,foxnews,2025-03-26 20:08:40,politics,0
3f30ef4040cbca7defad4d2511aeebaa,NRA legislative expert says gun rights could see 'most monumental' win in Congress since 2005,foxnews,2025-03-26 20:01:24,politics,-1
bb23c1165c2c5524c4429c24f6561007,Fox News Politics Newsletter: Hoax Signal,foxnews,2025-03-26 19:47:05,politics,0
31d80fc18e8ee59b9cc52a1ab4aa2550,This year's March Madness reflects rise of Red State America,foxnews,2025-03-26 19:37:08,politics,-1
c817ef0203a79d6bc0027a1881ac1598,"Blue state sanctuary laws enabled illegal 'abolish ICE' activist to evade capture, says local DA",foxnews,2025-03-26 19:13:21,politics,0
25b880d8dfe32284682ced5e940aa203,Hegseth says no classified information was shared in Signal group chat: 'Nobody's texting war plans',foxnews,2025-03-26 19:11:23,politics,0
242bf1dca05a1a1ceae0e0e55f2ae570,Elon Musk tapped to help lead investigation into Signal chat leak: White House,foxnews,2025-03-26 18:59:17,politics,0
4d7a8237b17bb9416737c7a48c55f16b,Trump administration asks SCOTUS to approve DEI-related education cuts,foxnews,2025-03-26 18:36:07,politics,0
32b8519cd4dad95e56491d861a097130,Rep Jasmine Crockett refuses to apologize for 'Gov Hot Wheels' comment,foxnews,2025-03-26 18:18:29,politics,0
cf798c5bc99b97e75031be8a333aa446,'Veto Corleone': Youngkin kills left-wing dreams with record-setting bill nixing spree,foxnews,2025-03-26 18:12:03,politics,0
e67d77b46ca024c96f365ffd30807198,Top agency staffer trying to block crucial Trump directive once managed DEI team,foxnews,2025-03-26 18:02:18,politics,0
29f3ea81665e8554f712db8cb492e054,House Dems rally around Hamas sympathizer facing potential deportation: 'Free Mahmoud Khalil',foxnews,2025-03-26 17:17:31,politics,0
9b68cdfaa6472bed47ae427f03c9d5fe,"Democrats invoke children’s shows in bizarre defense of PBS, NPR: ‘Fire Elon, Save Elmo’",foxnews,2025-03-26 17:17:05,politics,0
94f1d443872262b1c10e14f99df46e9d,‘Superman’ Nikola Jokić posts historic 61-point triple-double in Denver Nuggets defeat to Minnesota Timberwolves,cnn,2025-04-02 11:40:13,top,0
4cd53702257eba7ff369a99d4ded5521,How Mike Johnson and Jim Jordan could hit back at judges blocking Trump's agenda,foxnews,2025-03-26 17:01:45,politics,0
c1aa6ac6ebf27ed8de12ca0b9757a550,Trump admin declares the Atlantic's Signal article a 'hoax' after it drops 'war plans' rhetoric,foxnews,2025-03-26 16:41:52,politics,0
0840d3ce260c3f0b1fc9eecd94c9139b,GREGG JARRETT: Trump is president but dangerous lawfare still raging against him,foxnews,2025-03-26 16:41:16,politics,0
d35c867fc8612c8a7c9f1144bbda1886,Cutting the 'green tape': Conservation group offers top 10 ways for Dept of Interior to streamline,foxnews,2025-03-26 16:32:00,politics,0
0b455e88959d84e955dd371aa94a9f79,Republican bills put taxpayer-funded junk food on the chopping block,foxnews,2025-03-26 16:28:59,politics,-1
f7fcc8104277db838833e56a25ed0108,Veteran Dem senator demands Hegseth resign over Signal chat leak,foxnews,2025-03-26 16:20:47,politics,0
3e9cfbb81459ff422b7ab2fd7cabee49,"DAVID MARCUS: It’s all aid, no wokeness in Trump’s West Virginia flood response",foxnews,2025-03-26 16:15:17,politics,0
972ad82be9119782082cb1fb388d7ac1,Supreme Court upholds Biden admin 'ghost gun' regulation,foxnews,2025-03-26 15:20:46,politics,0
1db37d829d000754a241ecac221f4d8b,West Virginia passes first-of-its-kind law banning food dyes and preservatives; Gov cites MAHA movement,foxnews,2025-03-26 14:41:38,politics,0
e2afcf56d9600c6f782c5d5da2c68517,"Rep Jasmine Crockett claims ‘hot wheels’ comment was misinterpreted, her past comments say otherwise",foxnews,2025-03-26 14:38:28,politics,0
7f1bd167733bd1e31dbcee176f853bdc,Trump says he ‘couldn’t care less’ if auto prices rise because of tariffs,cnn,2025-03-30 01:33:35,top,0
3151e70a5ee9f139b4b5228fbbfdb167,First on Fox: New study reveals 'pro-Palestinian' groups promote violence and anti-Americanism,foxnews,2025-03-26 14:00:42,politics,0
a08f760d7abba85d82ec4190fb8948b0,SCOOP: Trump joins launch of Congressional Women's Caucus at White House,foxnews,2025-03-26 13:58:37,politics,0
8eb1f08f989164ce01180d7e3be7a99f,Hunter Biden hires Alex Murdaugh’s lawyer in latest court case; Abbe Lowell out,foxnews,2025-03-26 13:48:04,politics,0
201d39b085fa3b93e3801b458c6917e5,SCOOP: Top Republican Chuck Grassley sets prompt hearing on judges blocking Trump,foxnews,2025-03-26 13:20:14,politics,0
ee016d44c45084c8af88ec563003f3f6,Atlantic reporter publishes more texts about attack on Houthi targets,foxnews,2025-03-26 12:55:06,politics,0
5857d27f77fc783f50648c2257c87719,"Beware of new UN Human Rights Council move aiming to prosecute Israeli, US troops around the world",foxnews,2025-03-26 12:27:15,politics,0
8d50f6b98fbaf4c8d98bc67c0601225e,Noem to tour notorious El Salvador prison,foxnews,2025-03-26 12:10:42,politics,0
67b54dd9f3c3b30aeacbe3c262eb7b04,Trump team's Signal snafu sparks debate over secure comms: 'Russia and China are listening',foxnews,2025-03-26 12:00:49,politics,0
9a1a1eb1de107b75c196b59c9cdc17ae,GOP lawmaker rips 'lost in the wilderness' DOGE protesters amid chaos at her town hall: 'Highly orchestrated',foxnews,2025-03-26 12:00:05,politics,0
691d5ae0da6fb53cfaa2681e95e17bc4,"Controversial climate group facing bankruptcy, how did it get here?",foxnews,2025-03-26 11:54:06,politics,-1
d617f998e805ccb8dcbd3270df9ec01b,Federal judge temporarily blocks shutdown of US-funded radio network,foxnews,2025-03-26 11:48:02,politics,0
b24c1a2d35680f96ca3fc849de5adb78,Jeffries becomes highest-ranking Dem to call for Hegseth to resign,foxnews,2025-03-26 11:02:08,politics,0
44526c6cecf184f1a84b71d846cc7ccc,"Forget AI, these dirty jobs will help you clean up",foxnews,2025-03-26 09:00:49,politics,-1
4272dac90a316517e4a1c84412faefa2,Time for businesses to return to their essential purpose,foxnews,2025-03-26 09:00:47,politics,-1
1c8cfaf9ad3e355b9d41ad742bef38d6,JASON CHAFFETZ: Why Democrats suddenly hate your electric vehicle,foxnews,2025-03-26 09:00:10,politics,0
1ff397fc383c5b8cd394061dc641b6ee,"GOP senator says Dr Oz ignored his questions on transgender issues, abortion",foxnews,2025-03-26 00:00:54,politics,-1
9dc932ed32d3e7c7a46d9a9113e046b6,Trump signs executive order requiring proof of citizenship in federal elections: 'An honor to sign this one',foxnews,2025-03-25 23:16:06,politics,0
7bbae2864f310e234fb8373c05fefee3,Trump FDA pick clears last hurdle after flipping vaccine question on Dem in confirmation hearing,foxnews,2025-03-25 23:10:23,politics,0
ba6e4a3056bb5b282d0b1f7df7bda3ff,Senate confirms Dr Marty Makary as Trump's FDA chief,foxnews,2025-03-25 23:10:23,politics,0
7aadef2fd303279528b4b0ce745c0bf0,Trump says Waltz doesn't need to apologize over Signal text chain leak: 'Doing his best',foxnews,2025-03-25 20:58:19,politics,0
fecc03ad33d921301d2cd217502ba444,Federal court temporarily blocks Trump admin plan to suspend refugee resettlement program,foxnews,2025-03-25 20:42:17,politics,0
b7d604bb75bec6d5f3b65e661713b32e,Senate committee advances nomination of Dr Oz to run Centers for Medicare and Medicaid Services,foxnews,2025-03-25 20:09:19,politics,-1
ad4d454e0787af61d1e36cf3459b7f8e,Trump orders FBI to declassify documents from 'Crossfire Hurricane' Russia investigation,foxnews,2025-03-25 19:58:54,politics,0
07555690808e10182a95388ff646ae8a,"HUD joins forces with DHS to ensure federal housing resources go to US citizens, not illegal immigrants",foxnews,2025-03-25 19:20:55,politics,0
762c950a9298132739b972ca1714fc58,Trump pardons former Hunter Biden business associate Devon Archer,foxnews,2025-03-25 19:10:40,politics,0
6b3262f0f3e5b0cfc25320ba12c3d726,Top Dem used same app used in Atlantic scandal to set up contact with Steele dossier author,foxnews,2025-03-25 19:04:39,politics,0
4806fd8deb5bd35bbb2f857e41a7f970,"Britain’s second-largest city declares ‘major incident’ as 17,000 tons of uncollected garbage left on streets",cnn,2025-03-31 22:16:03,top,-1
4935f1834e21060f3235a83c72b0b90a,Greenland condemns planned visits by Usha Vance and Trump adviser,bbc,2025-03-24 11:52:55,world,0
9d060d870682cf2b9375f1f4bd801210,Bipartisan bill aims to prevent Syrians with terror ties from reaching US border,foxnews,2025-03-25 19:00:19,politics,0
0571130a63b9b443db9d6cc51f39436a,Trump administration to shutter HHS’ long COVID office: report,foxnews,2025-03-25 18:23:46,politics,0
1cebd444dfc5ded02bd520a33f444ec6,Helen Mirren is no fan of James Bond’s ‘profound sexism’,cnn,2025-03-31 10:43:12,top,-1
cb25fa943e2f4a3c3f74539fc0ae1795,SCOOP: Jasmine Crockett hit with censure effort for mocking paraplegic Texas governor as 'Hot Wheels',foxnews,2025-03-25 18:23:44,politics,0
eb7851474ec1b0adde18172487b062b2,Democrat decries FBI task force to crackdown on Tesla attacks: 'Political weaponization of the DOJ',foxnews,2025-03-25 16:24:06,politics,0
b247d93b48ab4795d0eb74351cbab7f9,Nine reasons Democrats are doomed to stay in the political wilderness,foxnews,2025-03-25 16:15:29,politics,0
0fc3b68214a65cb7e41757045dd35283,Trump reveals who was behind Signal text chain leak,foxnews,2025-03-25 16:02:32,politics,0
5b0e62c6dc78f3ce5ac06c2b71d98deb,'Futile exercise': House GOP push to impeach judges blocking Trump fizzles out,foxnews,2025-03-25 16:00:12,politics,0
9f19de1d847242e92833fff4157a1e1a,A second judge rules against Trump's removal of transgender troops,foxnews,2025-03-25 15:53:45,politics,0
8b6d59ed776fbefb4a9d1a8327d806e4,Dems who railed against domestic terrorism silent as Trump floats 20-year jail sentence for Tesla vandals,foxnews,2025-03-25 15:48:39,politics,0
53ee6ac5417a7f269d2735a5213857d7,Teachers union sues Trump administration over $400M cuts to Columbia University,foxnews,2025-03-25 15:29:28,politics,0
5c4e81f858935c48ada53a0b25726303,Maxine Waters floats deporting Melania Trump in anti-DOGE diatribe,foxnews,2025-03-25 15:29:02,politics,-1
d939357a4840816963740382bd90dd72,"Disney lost its way, Democrats' efforts to bring in more voters, and more from Fox News Opinion",foxnews,2025-03-25 14:45:09,politics,-1
9db5a5cc458e109f8919dbb4d7c2192f,Captain America and the first two lessons I teach my kids on Chicago's South Side,foxnews,2025-03-25 14:00:33,politics,0
84e8abfb7cb00e704cc9bc646c6486ba,Trump administration invokes state secrets act on high-profile deportation case,foxnews,2025-03-25 13:52:13,politics,0
21b1fba57c38a0d5bd6b8c377be4eb21,Military ballots in spotlight in final unresolved race from 2024 election,foxnews,2025-03-25 13:41:06,politics,0
3e0605270fdfa7ef93ece1d5fdeb1bc5,Far-left Democrat slammed for ‘unhinged’ threat against prominent GOP senator: 'Inciting violence',foxnews,2025-03-25 12:26:08,politics,0
dce41f47a105360157293e8c8c181e3a,Trump DOJ invokes state secrets in Tren de Aragua deportation case,foxnews,2025-03-25 12:24:53,politics,0
f9bb68bd33104d7566beecde2e78f557,"Congress 'entitled' to 'regulating the conduct' of visa holders, expert says amid deportation push",foxnews,2025-03-25 12:00:32,politics,0
a1185b76cbc8e5966b824ec65c09a039,NASA reveals astronauts’ return 'would not have happened' without Trump’s intervention,foxnews,2025-03-25 11:25:17,politics,0
fa91413d86424cd6e6a3a515fa1dab90,"How reporter may have been added to Signal text chain in national security leak, according to WH official",foxnews,2025-03-25 11:05:12,politics,0
3698c14a830f5aa20c3af201cdb537c3,"No signal, no problem: Intelligence firm debuts drone tech equipped to beat GPS jammers",foxnews,2025-03-25 11:00:12,politics,0
1f5f2734539fb11456c9264dd2ee168c,Schumer warns any GOP bid to shutter the Department of Education will be DOA in Senate,foxnews,2025-03-25 10:07:02,politics,0
8208404fbaf273a1f8862aa4eaef80d1,Washington AG joins coalition suing to block Trump's order to dismantle Department of Education,foxnews,2025-03-25 10:02:09,politics,0
0c79704dd8e1360a81e0b4a43a543fa6,Unanswered phones and a desperate wait outside the shattered Bangkok high-rise toppled by Myanmar quake,cnn,2025-03-29 05:31:44,top,0
2488c1b1a1b836ad9631e54a05bf93f5,Can Congress defund federal courts with key Trump budget process?,foxnews,2025-03-25 10:00:07,politics,0
93b73851d9d49f1a6bdda827ee1eb938,"LIZ PEEK: Trump, Zeldin bring a key ingredient to America’s 'green agenda'",foxnews,2025-03-25 09:00:28,politics,0
5a24ac39b95e1e4346393deec922f997,MORNING GLORY: What is the Congressional GOP waiting for?,foxnews,2025-03-25 09:00:19,politics,0
69343368334c816391d1b8fcba3494f2,SEN MARK WARNER: Our intelligence leaders owe Americans answers to these questions,foxnews,2025-03-25 09:00:03,politics,0
cdc0e8cd0bcb2d14592fa8a1ebd8fba9,US deportations to Venezuela resume after dispute,bbc,2025-03-24 11:44:46,world,0
155c537b78a7dbfb2800e384eefebbd0,"Kristi Noem, Scott Turner establish effort to end 'exploitation of housing programs' by illegal immigrants",foxnews,2025-03-25 01:57:03,politics,0
d169fe3e56649a3f56fa33b9a3115e38,"NYers don’t want a Cuomo comeback: Letters to the Editor — March 22, 2025",nypost,2025-03-21 20:12:59,politics,0
bb3d06f3e14df441c21f05722d37582b,SCOOP: Mike Johnson meeting House Judiciary Committee as GOP mulls response to activist judges blocking Trump,foxnews,2025-03-25 01:16:29,politics,0
877a91bcdc8b5944552aa712434ae854,Trump revokes former US DHS Secretary Maryorkas’ Secret Service protection,foxnews,2025-03-25 00:27:30,politics,0
060a38aa7e6627fb1e486e11deb84f51,Pam Bondi threatens prosecution amid DOGE's findings about fraud: 'We're coming after you',foxnews,2025-03-25 00:07:41,politics,0
f40b4785469b9e69c45b354807200f52,Trump portrait he claimed was 'purposefully distorted' to be taken down from Colorado Capitol,foxnews,2025-03-24 22:44:21,politics,0
a2f9a95c1fac42fb83ab3cf1e3ba0b90,"Trump nominates Susan Monarez to become the next CDC director, says Americans 'lost confidence' in agency",foxnews,2025-03-24 22:20:39,politics,0
c94bba48a7f5ff27b67202278809741e,Fox News Politics: House takes on judges,foxnews,2025-03-24 21:20:49,politics,0
eab0969f094e2e699e8a4de42e17db8c,"FBI launches task force to crack down on violent Tesla attacks, mitigate threats",foxnews,2025-03-24 20:26:18,politics,0
4cd4d0eb99ad01c24c01ac228b5fe09d,Judge claims 'Nazis got better treatment' than Venezuelans deported by Trump,foxnews,2025-03-24 20:20:02,politics,0
022cb8795582e094c4662c2b7f37e971,"Republican, Dem lawmakers join forces to reform 'inefficient' FEMA, detach agency from DHS",foxnews,2025-03-24 19:30:45,politics,-1
049a90ff8b169670a859b2b8427f37d3,Maine Dems push for tampons in boys' bathrooms amid ongoing debate over trans sports participation,foxnews,2025-03-24 18:55:35,politics,0
a0dbea751b3be0917d9ec209ffcc057a,"From 'food justice' to 'useless surveys,' Trump's Cabinet reveals 'nonsensical' contracts it has canceled",foxnews,2025-03-24 18:30:16,politics,0
fee6e77e4e73b15bdeb72fdc1a9ee636,Battle of the chambers: House and Senate tensions boil over as Trump budget hangs in limbo,foxnews,2025-03-24 18:13:35,politics,0
0bcf5b09509b58416caa4e685236cccd,You've heard the US scrapped its drug-fighting programs. Here's the truth,foxnews,2025-03-24 18:09:48,politics,0
e3d617a6ddf9ade26ba30b8391dfa3e2,US moves to extradite 3 alleged Tren de Aragua members to Chile,foxnews,2025-03-24 17:50:31,politics,0
8f07dc6a387b959bddb8f130c6d89bf1,Top GOP governor makes key endorsement in border state gubernatorial race: 'Deeply honored',foxnews,2025-03-24 17:24:24,politics,0
5ff3f2bf9173bae248f6f7088e40129d,"Youngkin efforts lead slew of VA colleges to nix DEI, as Hokie alums reportedly push back",foxnews,2025-03-24 17:19:52,politics,0
676a2e11d2c225fe883c4655931da6e5,"RFK Jr.'s former running mate rules out 2026 CA governor run, hints at activism: 'Watching closely'",foxnews,2025-03-24 17:16:09,politics,0
ab159e9a50b51418b50e3bb7a0490e1f,Democrats on possible Biden political reemergence: 'his time has passed',foxnews,2025-03-24 16:30:51,politics,0
fc08198cb2e4ea6641a600b8fec6e2a4,Trump taps White House counsel Alina Habba for top role at DOJ,foxnews,2025-03-24 16:02:33,politics,0
7f40959ba032b67bfcd4ec5ee857a30a,New bipartisan proposal targets 'one of the most egregious' kinds of fraud ravaging healthcare industry,foxnews,2025-03-24 15:52:12,politics,0
ed8360103d5ff4f856c8426a1ffc1fd4,Trans European travelers warned by their countries about US travel amid Trump 'two-sexes' order,foxnews,2025-03-24 15:14:34,politics,0
d64d720ceaa93f0190b4b12c99bbb658,Trump charges ahead with agenda in week 10 as judges try to block his executive orders,foxnews,2025-03-24 14:59:39,politics,0
25b066ec4f951e42caae212629e33165,EXCLUSIVE: GOP moves to authorize Trump to wage war on cartels through military force,foxnews,2025-03-24 14:41:27,politics,0
4bc7f05137e0516c813a042c46b319d3,The Hitchhiker's Guide to how Congress may try to discipline judges who rule against Trump,foxnews,2025-03-24 14:20:40,politics,0
d1104d63aaee3dd620623ca5cd965e58,ICE nearing historic deal with IRS to aid in deportations: report,foxnews,2025-03-24 14:09:08,politics,0
3e59332d9115860b070d25e79e056b8d,Stacey Abrams-founded nonprofit faces crackdown threat from House GOP's top tax writer,foxnews,2025-03-24 14:00:03,politics,-1
d5b7e07f45aa0eea45bd46376aef6106,"Grassley, 91, waves and smiles to booing, cursing protesters",foxnews,2025-03-24 13:57:45,politics,0
cf242031c2d17648e7e1f76426076a5c,"‘Corrupt, dangerous’: GOP Rep moves to impeach judge who blocked Trump federal funds freeze",foxnews,2025-03-24 13:00:52,politics,0
13cc3c2f7c398b044e0e2c0ad5ce59a7,Trump calls '60 Minutes' George Clooney segment a 'puff piece',foxnews,2025-03-24 12:55:09,politics,0
01ff32b8bd8f9e693f683843d9b3bbf6,"Clean air mandates exacerbating dearth in gas tax revenues used for roads, bridges, infrastructure: Expert",foxnews,2025-03-24 12:00:25,politics,0
788febc9f9ff0eefdbd9fd7336c3b4bc,Trump can help America open a new frontier right here in the US,foxnews,2025-03-24 11:00:43,politics,0
39c2cb3e766f4688c54b6b416a14c9e2,DeSantis pushes Florida surgeon general for CDC director role,foxnews,2025-03-24 10:38:05,politics,0
1c1e7f9a30f8250c0841af8db02d351b,Court of Appeals to hear oral arguments in high-profile deportation suit involving Venezuelan nationals,foxnews,2025-03-24 10:00:59,politics,0
73000bb62162ff6d3e8dccd2dc0df62c,"First on Fox: Republican senators urged to 'go on offense' on DOGE goals, highlight work with Trump, Musk",foxnews,2025-03-24 10:00:33,politics,0
12631cb5766bdf72524154a74d648802,SEN SHELDON WHITEHOUSE: The EPA's environmental regulation rollback puts Americans last,foxnews,2025-03-24 09:00:07,politics,0
8e117022ed10f3e11892470c0f554496,Lower gas prices aren’t luck. Trump’s energy policies are fueling American independence,foxnews,2025-03-24 09:00:07,politics,0
fe14a526107576ead882d565ca21a37f,Mexico is poisoning Southern California in a border crisis almost no one knows about,foxnews,2025-03-24 09:00:05,politics,-1
ce968afec7336fa94a84c1b1b2061fe8,US deportation flights to Venezuela resume following weeks-long standoff,foxnews,2025-03-24 01:08:29,politics,0
a5a3c8fdfa3688d1eaf438f311f8c5e1,Noem to visit El Salvador prison that took in hundred of deported criminals: 'Clear message',foxnews,2025-03-23 22:50:37,politics,0
d3cc0785695f1e2ff436c47a81e398ee,Sen Bernie Sanders names 2 things Trump has done right,foxnews,2025-03-23 18:53:37,politics,0
29489b340a46656314fa24d2c032c816,Obama calls to expand ObamaCare 'with everything going on right now',foxnews,2025-03-23 18:45:43,politics,0
5e180710535e99cbbb8c33f1dd9fe48e,Trump gives Harris advice on potential CA governor run,foxnews,2025-03-23 17:26:24,politics,0
40a785abd28242ab9288b59c72c66c74,Ramaswamy lands another key endorsement in Ohio governor race following Trump's early backing,foxnews,2025-03-23 17:02:37,politics,-1
dfda8768451897e342077640cccafcc1,Bernie Sanders gets up during interview after 'nonsense' question about AOC,foxnews,2025-03-23 16:19:30,politics,0
086de1063edde49848325caefa95317c,"‘Something was missed,’ at Reagan National Airport. What experts have to say about one of the country’s busiest airports",cnn,2025-04-01 16:35:21,top,0
1aae34068e2bbe9fc20bf30a7cae8a4d,DAVID MARCUS: Sanders-AOC comedy tour is sign of far-left desperation,foxnews,2025-03-23 15:21:06,politics,0
3e17c1e46b23b20200910b53996d28eb,"Schumer refuses to step down as Senate Dem leader, defends shutdown vote",foxnews,2025-03-23 15:11:26,politics,0
6d369773c57f2f0559412bb739e7b824,Congress expanded the executive—only for Trump to quash much of the administrative state,foxnews,2025-03-23 14:00:44,politics,0
ccfde7a261b21f933a1d09970a47588e,Popular former GOP governor weighs in on potential Senate bid and whether Trump will endorse him,foxnews,2025-03-23 14:00:29,politics,0
917c69341a393e2dd7611688a69f7dfa,Healing our health crisis by healing our spirits,foxnews,2025-03-23 14:00:15,politics,0
99aabd605cf1f899922571145d7274d0,Red state donating Trump-endorsed Bibles to classrooms to ‘make America pray again’,foxnews,2025-03-23 13:00:59,politics,-1
4df82c9ce5df10d203a2975b95d92da5,"Big-money WI high court race will have national effects, as redistricting, unions, trans issues at stake",foxnews,2025-03-23 13:00:50,politics,0
70b452dcf9729f6cb76caf05ea8b0f97,When Disney lost its way — and how they can find it again,foxnews,2025-03-23 12:00:55,politics,-1
4e4bb8e694f2fecc52e811868ef3d6b0,Expert turns tables on Dem critics after Musk accuses Social Security of being 'Ponzi scheme',foxnews,2025-03-23 12:00:43,politics,0
25a16e619b9047e3a0d50dc682a597c2,"Lasers, space radars, missile interceptors: Defense leaders lay out vision for Trump's 'Golden Dome' project",foxnews,2025-03-23 11:00:45,politics,-1
e518c696240fad2ca7f826067b56d088,F-47's mission is to take on China: 'You have to have it',foxnews,2025-03-23 11:00:02,politics,-1
8b017d6e4528f00143cf096aca80460f,Tim Walz says he was joking when he mocked Tesla's falling stock: 'These people have no sense of humor',foxnews,2025-03-23 04:46:24,politics,0
88d1b4b30d7c3e524615665895ce293e,"Kitty Dukakis, wife of former Massachusetts governor and presidential hopeful Michael Dukakis, dead at 88",foxnews,2025-03-22 16:19:28,politics,-1
9817a1a077491045cc23b887cb040c14,Blue city mayor ripped by local leaders for prioritizing politics over safety: 'Undermining public trust',foxnews,2025-03-22 16:00:06,politics,0
8c2e5085bc7fd2a07cdd9959e8ba756a,EXCLUSIVE: Groundbreaking new prayer book designed for demographic most targeted for abortion,foxnews,2025-03-22 14:00:46,politics,-1
a43c642499573f00527ad38e51e92602,The 4 ways Final Four teams court March Madness victory,foxnews,2025-03-22 14:00:43,politics,-1
2042717051139247dda613d0bc712a89,Cleveland Browns co-owner Jimmy Haslam calls controversial acquisition of Deshaun Watson a ‘big swing and miss’,cnn,2025-04-01 11:48:03,top,-1
976fe25e71e34864e51a7369d07bab00,Bush DOJ lawyer warns Trump admin against 'terrible mistake' in judicial standoff,foxnews,2025-03-22 14:00:26,politics,0
6dcc1b0511a2497c039394686bc4c3e4,Red state leader defends decision to include 2020 election 'discrepancies' in high school curriculum,foxnews,2025-03-22 14:00:13,politics,0
881cb8120dd9897049782ce556da7c4a,Dem House candidate's resurfaced posts call for trans children to have 'free' access to medical services,foxnews,2025-03-22 14:00:07,politics,0
a6d2c0fc283c0ffcfd6a80f0fefdb451,"DAVID MARCUS: Trump makes triumphant return to Philly, where he pinned the Democrats",foxnews,2025-03-22 13:50:22,politics,0
7cf20f47d501068a0cc979e99721feda,Tesla trouble in Ontario: Dozens of vehicles damaged in one location,foxnews,2025-03-22 13:50:15,politics,0
a637ab523a067797744f198fae616e58,"White House thanks UAE for agreeing to 10-year, $1.4 trillion investment framework",foxnews,2025-03-22 12:08:54,politics,0
82c0d6bfb0c345ac60fc31403a11d327,Trump floats idea of convicted Tesla arsonists serving sentences in El Salvador prisons: ‘Lovely conditions',foxnews,2025-03-22 12:06:12,politics,0
99f78b1143ebb886d30c4c1df5b7a5ea,"Trump revokes security clearances of former opponents Kamala Harris, Hillary Clinton",foxnews,2025-03-22 12:04:21,politics,0
01f6d7f6adf7f1c7458fcff8eb233139,Trump's outside-the-box 'gold card' proposal could be a remarkable game changer,foxnews,2025-03-22 12:00:29,politics,-1
160b7603cac315ab2291868239f7c628,Here's what happened during Trump's ninth week in office,foxnews,2025-03-22 12:00:28,politics,0
099c11528a376e9bcd6b844f064d6346,"BROADCAST BIAS: Networks skip the news, pretend they're on 'Law & Order' defending Venezuelan gang",foxnews,2025-03-22 11:00:02,politics,0
a8ea7a3ff094dde71a6abbee18c2fdc6,New polls reveal what Americans think about Trump months into his second term,foxnews,2025-03-22 10:00:27,politics,0
a361a5856c3f71fe64b8376740b319b3,Trump admin pulling legal status for more than 530K migrants,foxnews,2025-03-22 07:38:06,politics,0
bdb0f8bc44417c392f24e354b0f3f025,"NASA considers getting rid of Washington, D.C., headquarters: report",foxnews,2025-03-21 23:47:33,politics,0
bde7f275264c7b95cd030e5cf9f61f1b,"Musk was never briefed on China war plans at Pentagon meeting, Trump and Hegseth say",foxnews,2025-03-21 22:42:32,politics,0
af47865e0485004690f143b02f0d1c25,"DOJ opens probe into intel leak related to Tren de Aragua, cites 'Deep State' and allies at the New York Times",foxnews,2025-03-21 22:41:59,politics,0
bf0cdcebe83f67cf2586678bf303685e,‘We’re nice until we’re not’: How Trump’s tariffs threaten Wayne Gretzky’s hometown,cnn,2025-04-01 10:00:38,top,0
8ee1cf8b0538349da98bf19faf5372bd,Judge fumes over late-night deportation move signed ‘in the dark’,foxnews,2025-03-21 21:45:40,politics,0
669c0bb204ac9c8391074cbbdc18052f,GOP rep sounds alarm over Dems 'inciting far-left activists' after private luncheon protest turns physical,foxnews,2025-03-21 19:56:50,politics,0
ca13c083046a0ac6dc4ae99c965e5a66,Trump admin asks federal judge to dissolve injunction barring transgender military ban,foxnews,2025-03-21 19:05:35,politics,0
96d103371a08b6f36fba2c710bc9fb34,Democrat mayor blasted for vowing to make major city ‘safe haven’ for illegal immigrants,foxnews,2025-03-21 18:49:29,politics,0
08346776b65df343d002d17f8883fc62,Trump flips script on reporter questioning administration's authority to deport illegals,foxnews,2025-03-21 18:42:45,politics,0
a5ed357547915ff334545fa0f04d3fe0,"Disney's woke Snow White, the only thing to save Democrats, and more from Fox News Opinion",foxnews,2025-03-21 18:18:57,politics,-1
6fe74b8dae7c6cd89197fb58969bf33c,NM lawmaker whose son was murdered rips Dems for ‘homicide scholarships’ after her crime bill was tanked,foxnews,2025-03-21 18:01:56,politics,0
3df66aba5edde3c73466fe22a27f52cc,"Trump eyes lifting sanctions, potential sale of prized fighter jet to Turkey",foxnews,2025-03-21 17:55:51,politics,0
5a1f6a2e70f86b0b541545175d2e6805,Left loses it over possibility of Musk top secret China briefing: 'No business',foxnews,2025-03-21 17:23:29,politics,0
9462725ee0cd38193c66f9b94f16bc62,"Musk has 'no business' in Pentagon, Dems say amid report he'd get top secret China briefing",foxnews,2025-03-21 17:23:29,politics,0
4eadf9165370bd604976f4630bf1dd76,"Student loans, Pell grants will continue despite Education Department downsizing, expert says",foxnews,2025-03-21 15:01:01,politics,0
5ee650d9b6cfbe651a5435ec93298705,Justice Department tells federal judge it might invoke state secrets act on high-profile deportation case,foxnews,2025-03-21 14:47:11,politics,0
ebf6164db3536b37eaa6b008ded75fdb,"Court order halting deportation flights ‘unconstitutionally impedes’ on executive branch, Trump allies argue",foxnews,2025-03-21 14:00:27,politics,0
5c21cf4c574c2e6a3342e81562d137de,"A PhD student was snatched by masked officers in broad daylight. Then she was flown 1,500 miles away",cnn,2025-03-29 05:00:35,top,0
